created_at,source,original_text,cleaned_text,polarity,subjectivity,sentiment,lang,likes_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,retweet_hashtags,user_mentions,place,place_coord_boundaries
2022-07-18T14:40:01.000Z,Twitter for iPhone,"#PrimerasPáginas📰

Ya saben que para Andy todas las instituciones que señalan que la está regando sólo se dedican a hacerle ""compló"", pero los argumentos que presentan no dejan mucho margen a la duda.

La está regando y gacho.

#RDF🐅 https://t.co/qvCERmOPXV","áginas📰

Ya saben que para Andy todas las instituciones que señalan que la está regando sólo se dedican a hacerle ""compló"", pero los argumentos que presentan no dejan mucho margen a la duda.

La está regando y gacho.

🐅 ",0.0,0.0,Neutral,es,0,11,Alex_GaGu,107,699,False,"ElPayasoLastimita, RDF",,RepDeFiFidonia,"Querétaro, Querétaro Arteaga",
2022-07-18T14:39:32.000Z,Twitter Web App,"#PrimerasPáginas📰

Ya saben que para Andy todas las instituciones que señalan que la está regando sólo se dedican a hacerle ""compló"", pero los argumentos que presentan no dejan mucho margen a la duda.

La está regando y gacho.

#RDF🐅 https://t.co/qvCERmOPXV","áginas📰

Ya saben que para Andy todas las instituciones que señalan que la está regando sólo se dedican a hacerle ""compló"", pero los argumentos que presentan no dejan mucho margen a la duda.

La está regando y gacho.

🐅 ",0.0,0.0,Neutral,es,15,11,RepDeFiFidonia,71406,156,False,"essentielle, RDF",,RepDeFiFidonia,"Santiago, Chile",
2022-07-18T14:37:36.000Z,Twitter for Android,"Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

#RDF🐅 https://t.co/Zfq8JnS7s4","Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

🐅 ",0.0,0.0,Neutral,es,0,32,annita12122015,212,379,False,RDF,,RepDeFiFidonia,"Hertford, Hertfordshire",
2022-07-18T14:37:29.000Z,Twitter for Android,"Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

#RDF🐅 https://t.co/Zfq8JnS7s4","Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

🐅 ",0.0,0.0,Neutral,es,0,32,visionciudadano,371,57,False,"Ukraine, Russia, Russland, Wagnermercenaries",,TheoMpoze,En alguna costa de México,
2022-07-18T14:37:03.000Z,dlvr.it,Por qué Alemania ama a David Hasselhoff https://t.co/q83z0U0xfc,Por qué Alemania ama a David Hasselhoff ,0.0,0.0,Neutral,es,0,0,QulturaCero,8432,9719,False,RDF,,RepDeFiFidonia,"México, D. F.",
2022-07-18T14:36:34.000Z,Twitter for Android,"‘It shouldn’t be happening again’: #M23 rebels return to wreak havoc in #DRC.
Ten years ago, M23 rebels forced thousands from their homes in North #Kivu until they were defeated. But now they are back.
It's just #RDF of #Kagame which is back.
@MONUSCO @RFI https://t.co/iJkDVoCqtA","‘It shouldn’t be happening again’:  rebels return to wreak havoc in .
Ten years ago, M23 rebels forced thousands from their homes in North  until they were defeated. But now they are back.
It's just  of  which is back.
  ",-0.07500000000000001,0.05,Negative,en,0,9,RWALINDAP,5885,413,False,profski,,TheoMpoze,México,
2022-07-18T14:34:12.000Z,Twitter for Android,"‘It shouldn’t be happening again’: #M23 rebels return to wreak havoc in #DRC.
Ten years ago, M23 rebels forced thousands from their homes in North #Kivu until they were defeated. But now they are back.
It's just #RDF of #Kagame which is back.
@MONUSCO @RFI https://t.co/iJkDVoCqtA","‘It shouldn’t be happening again’:  rebels return to wreak havoc in .
Ten years ago, M23 rebels forced thousands from their homes in North  until they were defeated. But now they are back.
It's just  of  which is back.
  ",-0.07500000000000001,0.05,Negative,en,0,9,NsengimanaEnoc2,207,145,False,"EyeonMali, Mali, DW",,RepDeFiFidonia,Minnesota,
2022-07-18T14:33:02.000Z,dlvr.it,"🔴 AB topraklarının yarısı kuraklık riski altında: Avrupa'da aşırı sıcaklar yüzlerce ölüme yol açarken AB Komisyonu'nun Temmuz raporunda kuraklık uyarısı yapıldı. Rapora göre en kritik durumdaki ülkeler İtalya, İspanya, Portekiz ve Fransa. https://t.co/ckADFLOKVN","🔴 AB topraklarının yarısı kuraklık riski altında: Avrupa'da aşırı sıcaklar yüzlerce ölüme yol açarken AB Komisyonu'nun Temmuz raporunda kuraklık uyarısı yapıldı. Rapora göre en kritik durumdaki ülkeler İtalya, İspanya, Portekiz ve Fransa. ",0.0,0.0,Neutral,tr,0,2,Tr__News,6953,79,False,RDF,,RepDeFiFidonia,"Apodaca, Nuevo León",
2022-07-18T14:33:02.000Z,dlvr.it,"🔴 AB topraklarının yarısı kuraklık riski altında: Avrupa'da aşırı sıcaklar yüzlerce ölüme yol açarken AB Komisyonu'nun Temmuz raporunda kuraklık uyarısı yapıldı. Rapora göre en kritik durumdaki ülkeler İtalya, İspanya, Portekiz ve Fransa. https://t.co/ckADFLOKVN","🔴 AB topraklarının yarısı kuraklık riski altında: Avrupa'da aşırı sıcaklar yüzlerce ölüme yol açarken AB Komisyonu'nun Temmuz raporunda kuraklık uyarısı yapıldı. Rapora göre en kritik durumdaki ülkeler İtalya, İspanya, Portekiz ve Fransa. ",0.0,0.0,Neutral,tr,0,2,TR__Via,6190,15,False,"EyeonMali, Mali, DW",,RicheMarketing,"Washington, D.C.",
2022-07-18T14:32:37.000Z,Twitter for iPhone,"Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

#RDF🐅 https://t.co/Zfq8JnS7s4","Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

🐅 ",0.0,0.0,Neutral,es,0,32,ShelzyMx,21760,20893,False,"EyeonMali, Mali, DW",,"FlemishCitizen, uhhh_no_thanks_, Andycloud624, BrianBirming",República de FiFidonia,
2022-07-18T14:32:35.000Z,dlvr.it,"🔴 AB topraklarının yarısı kuraklık riski altında: Avrupa'da aşırı sıcaklar yüzlerce ölüme yol açarken AB Komisyonu'nun Temmuz raporunda kuraklık uyarısı yapıldı. Rapora göre en kritik durumdaki ülkeler İtalya, İspanya, Portekiz ve Fransa. https://t.co/ckADFLOKVN","🔴 AB topraklarının yarısı kuraklık riski altında: Avrupa'da aşırı sıcaklar yüzlerce ölüme yol açarken AB Komisyonu'nun Temmuz raporunda kuraklık uyarısı yapıldı. Rapora göre en kritik durumdaki ülkeler İtalya, İspanya, Portekiz ve Fransa. ",0.0,0.0,Neutral,tr,0,2,A_Haber_,7229,16,False,RDF,,RepDeFiFidonia,"Schottland, Ecosse, Alba",
2022-07-18T14:32:31.000Z,Twitter for Android,"Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

#RDF🐅 https://t.co/Zfq8JnS7s4","Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

🐅 ",0.0,0.0,Neutral,es,0,32,2Alerna,2925,5002,False,"EyeonMali, Mali, DW",,TheoMpoze,"München, Bayern",
2022-07-18T14:27:56.000Z,Twitter for iPhone,"Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

#RDF🐅 https://t.co/Zfq8JnS7s4","Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

🐅 ",0.0,0.0,Neutral,es,0,32,teremiel,2977,4658,False,RDF,,RepDeFiFidonia,panguea,
2022-07-18T14:27:23.000Z,Twitter for Android,"‘It shouldn’t be happening again’: #M23 rebels return to wreak havoc in #DRC.
Ten years ago, M23 rebels forced thousands from their homes in North #Kivu until they were defeated. But now they are back.
It's just #RDF of #Kagame which is back.
@MONUSCO @RFI https://t.co/iJkDVoCqtA","‘It shouldn’t be happening again’:  rebels return to wreak havoc in .
Ten years ago, M23 rebels forced thousands from their homes in North  until they were defeated. But now they are back.
It's just  of  which is back.
  ",-0.07500000000000001,0.05,Negative,en,0,9,Kagina7,129,254,False,"EyeonMali, Mali, DW",,RepDeFiFidonia,Brussels,
2022-07-18T14:27:05.000Z,Twitter for Android,"Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

#RDF🐅 https://t.co/Zfq8JnS7s4","Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

🐅 ",0.0,0.0,Neutral,es,0,32,jorgegl81,287,168,False,"iran, films, culturematters",,TheoMpoze,Boston Caracas,
2022-07-18T14:25:44.000Z,EUwatch,Interrail travel pass turns 50 https://t.co/plTvouDcfq - source/editor :,Interrail travel pass turns 50  - source/editor :,0.0,0.0,Neutral,en,1,0,EUwatchers,25730,7621,False,RDF,,TheoMpoze,"Rouen, France",
2022-07-18T14:25:37.000Z,Twitter Web App,"‘It shouldn’t be happening again’: #M23 rebels return to wreak havoc in #DRC.
Ten years ago, M23 rebels forced thousands from their homes in North #Kivu until they were defeated. But now they are back.
It's just #RDF of #Kagame which is back.
@MONUSCO @RFI https://t.co/iJkDVoCqtA","‘It shouldn’t be happening again’:  rebels return to wreak havoc in .
Ten years ago, M23 rebels forced thousands from their homes in North  until they were defeated. But now they are back.
It's just  of  which is back.
  ",-0.07500000000000001,0.05,Negative,en,0,9,NzabandoraAnto1,406,18,False,"KnowledgeGraphs, BigData",,RepDeFiFidonia,Brussels,
2022-07-18T14:25:26.000Z,EUwatch,Climate change costing Germany billions of euros a year https://t.co/AX5KBvBIdZ - source/editor :,Climate change costing Germany billions of euros a year  - source/editor :,0.0,0.0,Neutral,en,0,0,EUwatchers,25730,7621,False,"AI, Semantic, KnowledgeGraphs",,RepDeFiFidonia,The Planet,
2022-07-18T14:25:14.000Z,Twitter for iPhone,"Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

#RDF🐅 https://t.co/Zfq8JnS7s4","Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

🐅 ",0.0,0.0,Neutral,es,0,32,zdenams,1883,2698,False,"KnowledgeGraphs, abdsc, Semantic, AI, BigData",,atomgraphhq,Хай живе Україна,
2022-07-18T14:21:38.000Z,dlvr.it,Spain: Picasso sketch seized by customs officials in Ibiza https://t.co/ymv7MgvXsM,Spain: Picasso sketch seized by customs officials in Ibiza ,0.0,0.0,Neutral,en,0,0,rogue_corq,1834,1786,False,123INFO,,RepDeFiFidonia,"Santiago, Chile",
2022-07-18T14:21:20.000Z,Nonli,"Incendies en Gironde : zoo, hippodrome... les animaux aussi sont évacués https://t.co/O4EFooaxfZ","Incendies en Gironde : zoo, hippodrome... les animaux aussi sont évacués ",0.0,0.0,Neutral,fr,0,0,ladepechedumidi,118362,519,False,"オトメイト, 獄スト",,"RepDeFiFidonia, USAmbMex",Germany,
2022-07-18T14:20:02.000Z,SanLMBot,Kannste dir nicht ausdenken. https://t.co/c5tMWyok6Y,Kannste dir nicht ausdenken. ,0.0,0.0,Neutral,de,0,0,kannstenicht,107,1,False,RDF,,dw_espanol,Germany,
2022-07-18T14:19:28.000Z,Twitter for iPhone,"Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

#RDF🐅 https://t.co/Zfq8JnS7s4","Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

🐅 ",0.0,0.0,Neutral,es,0,32,christopher_a15,210,943,False,ビルシャナ戦姫,,RepDeFiFidonia,Germany,
2022-07-18T14:19:08.000Z,onvatestermamene,"🤑Découvrez comment trouver une idée de formation rentable et la créer en 30 jours ! Formation gratuite !
Cliquez sur le lien pour savoir comment gagner de l'argent !
https://t.co/klhiqs6jvM

#citation #argent #investissement

Crédit compte Instagram : millionnaire_secrets https://t.co/lwzqmIM6Mv","🤑Découvrez comment trouver une idée de formation rentable et la créer en 30 jours ! Formation gratuite !
Cliquez sur le lien pour savoir comment gagner de l'argent !


  

Crédit compte Instagram : millionnaire_secrets ",0.0,0.0,Neutral,fr,0,1,VieEasy,579,1,False,RDF,,RepDeFiFidonia,"Aracaju,Brazil",
2022-07-18T14:17:11.000Z,tonysenti.11.69.77,"@uhhh_no_thanks_ @Andycloud624 @BrianBirming Exactly, it's a system that improved the game in WOTLK. We should get the fully refined version of the game even though the actual content is released in phases. Removing RDF will lead to less player engagement and will lead to far less dungeon groups.","  Exactly, it's a system that improved the game in WOTLK. We should get the fully refined version of the game even though the actual content is released in phases. Removing RDF will lead to less player engagement and will lead to far less dungeon groups.",-0.11190476190476191,0.32619047619047625,Negative,en,0,1,A_S_Raizada,45,104,False,섹트,,RepDeFiFidonia,En el País de la Furia,
2022-07-18T14:12:50.000Z,Twitter for Android,"김해유부녀
거찬군훈녀
군위군알바
호빵
남 섹 알바 직원 구함니다
남자
알바 
김제유부녀
원미구호프집
I367C9RDF00BLOE https://t.co/Dfriw7IE9z","김해유부녀
거찬군훈녀
군위군알바
호빵
남 섹 알바 직원 구함니다
남자
알바 
김제유부녀
원미구호프집
I367C9RDF00BLOE ",0.0,0.0,Neutral,ko,0,0,kuhyem,1,12,False,RDF,,RepDeFiFidonia,México,
2022-07-18T14:12:50.000Z,Twitter for iPad,"Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

#RDF🐅 https://t.co/Zfq8JnS7s4","Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

🐅 ",0.0,0.0,Neutral,es,0,32,Collladarq,92,208,False,RDF,,great_thunberg,Caracas - Venezuela,
2022-07-18T14:11:21.000Z,Twitter for Android,"‘It shouldn’t be happening again’: #M23 rebels return to wreak havoc in #DRC.
Ten years ago, M23 rebels forced thousands from their homes in North #Kivu until they were defeated. But now they are back.
It's just #RDF of #Kagame which is back.
@MONUSCO @RFI https://t.co/iJkDVoCqtA","‘It shouldn’t be happening again’:  rebels return to wreak havoc in .
Ten years ago, M23 rebels forced thousands from their homes in North  until they were defeated. But now they are back.
It's just  of  which is back.
  ",-0.07500000000000001,0.05,Negative,en,0,9,Ornella74286864,12,60,False,"KnowledgeGraphs, BigData",,RepDeFiFidonia,"Apodaca, Nuevo León",
2022-07-18T14:11:05.000Z,Twitter for iPhone,"Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

#RDF🐅 https://t.co/Zfq8JnS7s4","Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

🐅 ",0.0,0.0,Neutral,es,0,32,alfonsohlastra,167,539,False,123INFO,,KampalaPost,República de FiFidonia,
2022-07-18T14:09:44.000Z,Twitter for Android,"Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

#RDF🐅 https://t.co/Zfq8JnS7s4","Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

🐅 ",0.0,0.0,Neutral,es,0,32,CnajKarlitros11,51,1483,False,"KnowledgeGraphs, abdsc, Semantic, AI, BigData",,"RepDeFiFidonia, USAmbMex","Lille, France",
2022-07-18T14:09:19.000Z,Twitter for Android,"‘It shouldn’t be happening again’: #M23 rebels return to wreak havoc in #DRC.
Ten years ago, M23 rebels forced thousands from their homes in North #Kivu until they were defeated. But now they are back.
It's just #RDF of #Kagame which is back.
@MONUSCO @RFI https://t.co/iJkDVoCqtA","‘It shouldn’t be happening again’:  rebels return to wreak havoc in .
Ten years ago, M23 rebels forced thousands from their homes in North  until they were defeated. But now they are back.
It's just  of  which is back.
  ",-0.07500000000000001,0.05,Negative,en,0,9,ngobyitubyara,109,298,False,終ヴィル,,"RepDeFiFidonia, USAmbMex",Хай живе Україна,
2022-07-18T14:08:45.000Z,Twitter Web App,"‘It shouldn’t be happening again’: #M23 rebels return to wreak havoc in #DRC.
Ten years ago, M23 rebels forced thousands from their homes in North #Kivu until they were defeated. But now they are back.
It's just #RDF of #Kagame which is back.
@MONUSCO @RFI https://t.co/iJkDVoCqtA","‘It shouldn’t be happening again’:  rebels return to wreak havoc in .
Ten years ago, M23 rebels forced thousands from their homes in North  until they were defeated. But now they are back.
It's just  of  which is back.
  ",-0.07500000000000001,0.05,Negative,en,0,9,NiyibiziMichel6,12,2,False,終ヴィル,,"RepDeFiFidonia, USAmbMex",ワンダーランド,
2022-07-18T14:07:28.000Z,Twitter Web App,"Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

#RDF🐅 https://t.co/Zfq8JnS7s4","Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

🐅 ",0.0,0.0,Neutral,es,0,32,ElioJimeArch,96,1535,False,"終ヴィル, オトメイト",,cidepVE,"Houston, TX",
2022-07-18T14:05:40.000Z,Twitter for iPhone,"Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

#RDF🐅 https://t.co/Zfq8JnS7s4","Sigue enfermito con Calderón.

Si lo que querían era oír mil veces lo mismo, hubieran votado por un loro, Chairos. 🤔

🐅 ",0.0,0.0,Neutral,es,0,32,MauScz,186,1531,False,123INFO,,"MONUSCO, RFI",Brussels,
2022-07-18T14:04:43.000Z,Twitter Web App,"Need to add or remove properties when editing #RDF instances?
Not a problem: the next release of LinkedDataHub will contain a new UI for class constructors which drive the editing forms.
In this video we add skos:topConceptOf while editing a skos:Concept instance. https://t.co/VmZHnFKGYV","Need to add or remove properties when editing  instances?
Not a problem: the next release of LinkedDataHub will contain a new UI for class constructors which drive the editing forms.
In this video we add skos:topConceptOf while editing a skos:Concept instance. ",0.06818181818181818,0.22727272727272727,Positive,en,0,5,TheodoraPetkova,3274,4409,False,123INFO,,dw_espanol,Brussels,
